,ticker,date,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap
7,TSLA,2018-06-30,520329000.0,197344000.0,-129664000.0,609813000.0,-5604000.0,0.0,-705428000.0,-758000.0,429249000.0,0.0,398622000.0,-22611000.0,-436470000.0,-739477000.0,0.0
8,TSLA,2018-03-31,455578000.0,141639000.0,-398376000.0,655662000.0,-0.0,0.0,-718535000.0,-2913000.0,-2665673000.0,-0.0,371660000.0,10102000.0,-745251000.0,-1054038000.0,0.0
9,TSLA,2017-12-31,500030000.0,134348000.0,509891000.0,786688000.0,-5376000.0,0.0,-957849000.0,-12581000.0,162116000.0,0.0,285842000.0,4027000.0,-162116000.0,-276797000.0,0.0
10,TSLA,2017-09-30,397086000.0,112653000.0,-300562000.0,1116434000.0,0.0,0.0,-1306838000.0,-36842000.0,-494106000.0,0.0,2101506000.0,8094000.0,494106000.0,-1416996000.0,0.0
11,TSLA,2017-06-30,422985000.0,116042000.0,-200172000.0,959068000.0,0.0,0.0,-1199264000.0,-2594000.0,970669000.0,0.0,428767000.0,15952000.0,-970669000.0,-1159240000.0,0.0
12,TSLA,2017-03-31,406939000.0,103717000.0,-69811000.0,552624000.0,-109147000.0,0.0,-915561000.0,-11094000.0,-3606418000.0,-0.0,1598749000.0,11382000.0,613377000.0,-622435000.0,0.0
13,TSLA,2016-12-31,350301000.0,87713000.0,-448209000.0,521612000.0,213523000.0,0.0,-602160000.0,-1970000.0,-308959000.0,0.0,1372827000.0,-20908000.0,308959000.0,-969821000.0,0.0
14,TSLA,2016-09-30,302696000.0,89543000.0,423649000.0,247611000.0,0.0,0.0,-268006000.0,-2307000.0,162044000.0,0.0,-320870000.0,3183000.0,-162044000.0,176038000.0,0.0
15,TSLA,2016-06-30,204315000.0,67311000.0,150336000.0,294720000.0,0.0,16667000.0,-319854000.0,-14727000.0,-102778000.0,0.0,1976584000.0,-2554000.0,1804512000.0,-144384000.0,0.0
16,TSLA,2016-03-31,177073000.0,89658000.0,-249605000.0,216859000.0,-0.0,0.0,-233819000.0,-1038000.0,-1441789000.0,-0.0,715435000.0,12870000.0,244881000.0,-466464000.0,0.0
17,TSLA,2015-12-31,164410000.0,55640000.0,-29849000.0,411222000.0,0.0,0.0,-414280000.0,220338000.0,209128000.0,0.0,225038000.0,-10037000.0,-229128000.0,-441071000.0,0.0
18,TSLA,2015-09-30,128030000.0,56032000.0,-203340000.0,392403000.0,0.0,0.0,-404090000.0,-30459000.0,474637000.0,0.0,893978000.0,-11185000.0,275363000.0,-595743000.0,0.0
19,TSLA,2015-06-30,107160000.0,43301000.0,-159516000.0,405165000.0,-12260000.0,0.0,-422837000.0,10175000.0,359403000.0,0.0,218351000.0,4599000.0,-359403000.0,-564681000.0,0.0
20,TSLA,2015-03-31,95053000.0,43026000.0,-131794000.0,426060000.0,-0.0,0.0,-432344000.0,3726000.0,-1510076000.0,-0.0,186156000.0,-17655000.0,-395637000.0,-557854000.0,0.0
21,TSLA,2014-12-31,82076000.0,44516000.0,-86402000.0,368661000.0,0.0,-10000.0,-372231000.0,2477000.0,465022000.0,0.0,11325000.0,-17714000.0,-482833000.0,-455063000.0,0.0
22,TSLA,2014-09-30,88504000.0,39158000.0,-27996000.0,284175000.0,0.0,-5563000.0,-291643000.0,3056000.0,304175000.0,0.0,33754000.0,-18290000.0,-285885000.0,-312171000.0,0.0
23,TSLA,2014-06-30,78324000.0,35784000.0,-3579000.0,175685000.0,0.0,177974000.0,2610000.0,3101000.0,-281002000.0,0.0,281492000.0,479000.0,280523000.0,-179264000.0,0.0
24,TSLA,2014-03-31,52761000.0,37038000.0,60640000.0,141364000.0,-0.0,-189111000.0,-329180000.0,2545000.0,-2393908000.0,-0.0,1816559000.0,0.0,1548019000.0,-80724000.0,0.0
25,TSLA,2013-12-31,35826000.0,25171000.0,129762000.0,89434000.0,0.0,0.0,-89505000.0,0.0,-50773000.0,0.0,10516000.0,0.0,50773000.0,40328000.0,0.0
26,TSLA,2013-09-30,32212000.0,20984000.0,102346000.0,76548000.0,0.0,0.0,-77502000.0,0.0,-49059000.0,0.0,24215000.0,0.0,49059000.0,25798000.0,0.0
27,TSLA,2013-06-30,29338000.0,19714000.0,-38193000.0,40515000.0,0.0,0.0,-27174000.0,-439627000.0,-531640000.0,0.0,597007000.0,0.0,531640000.0,-78708000.0,0.0
28,TSLA,2013-03-31,17850000.0,14868000.0,64079000.0,57727000.0,-0.0,0.0,-55236000.0,-12710000.0,-214417000.0,-0.0,3684000.0,0.0,12527000.0,6352000.0,0.0
29,TSLA,2012-12-31,12736000.0,14416000.0,-60061000.0,41483000.0,0.0,0.0,-38187000.0,-11026000.0,-116197000.0,0.0,214445000.0,0.0,116197000.0,-101544000.0,0.0
30,TSLA,2012-09-30,7578000.0,12475000.0,-94952000.0,68472000.0,0.0,0.0,-70088000.0,-763000.0,124861000.0,0.0,40179000.0,0.0,-124861000.0,-163424000.0,0.0
31,TSLA,2012-06-30,4333000.0,12543000.0,-60981000.0,61286000.0,0.0,25000000.0,-19215000.0,-492000.0,8016000.0,0.0,72180000.0,0.0,-8016000.0,-122267000.0,0.0
32,TSLA,2012-03-31,4122000.0,10711000.0,-50087000.0,67987000.0,-0.0,8000.0,-79440000.0,-429000.0,-218570000.0,-0.0,92831000.0,0.0,-36696000.0,-118074000.0,0.0
33,TSLA,2011-12-31,4916000.0,8682000.0,-27088000.0,54262000.0,0.0,40000000.0,15253000.0,191000.0,-41938000.0,0.0,53773000.0,0.0,41938000.0,-81350000.0,0.0
34,TSLA,2011-09-30,4280000.0,7885000.0,-21491000.0,68844000.0,0.0,-64952000.0,-178170000.0,96000.0,106052000.0,0.0,93609000.0,0.0,-106052000.0,-90335000.0,0.0
35,TSLA,2011-06-30,7835000.0,12852000.0,-65785000.0,74790000.0,-0.0,0.0,-13011000.0,129000.0,-319380000.0,-0.0,298618000.0,0.0,219822000.0,-140575000.0,0.0
36,TSLA,2011-03-31,3517000.0,5926000.0,-43297000.0,-20476000.0,0.0,0.0,10111000.0,30577000.0,3706000.0,0.0,34283000.0,0.0,1097000.0,-63773000.0,0.0171
37,TSLA,2010-12-31,2890000.0,7769000.0,-34284000.0,-23648000.0,0.0,0.0,-8550000.0,15189000.0,30609000.0,0.0,45829000.0,0.0,2995000.0,-57932000.0,0.0424
38,TSLA,2010-09-30,3109000.0,3811000.0,-45957000.0,-66478000.0,0.0,0.0,-154679000.0,11060000.0,239003000.0,0.0,249895000.0,0.0,49259000.0,-112435000.0,0.0971
39,TSLA,2010-06-30,2483000.0,6115000.0,-20247000.0,-9815000.0,0.0,0.0,-7689000.0,15421000.0,222000.0,0.0,13694000.0,0.0,-14242000.0,-30062000.0,0.0028
40,TSLA,2010-03-31,2141000.0,3387000.0,-27329000.0,-5472000.0,0.0,0.0,-9379000.0,29843000.0,358000.0,0.0,28627000.0,0.0,-8081000.0,-32801000.0,0.0324
41,TSLA,2009-12-31,1935000.0,985000.0,-29007000.0,-6199000.0,0.0,0.0,-6199000.0,-47000.0,379000.0,0.0,-1714000.0,0.0,-36920000.0,-35206000.0,0.0324
42,TSLA,2009-09-30,1948000.0,206000.0,-23489000.0,-2256000.0,0.0,0.0,-3035000.0,-60000.0,53000.0,0.0,82371000.0,0.0,55847000.0,-25745000.0,0.0324
0,COST,2020-02-16,389000000.0,118000000.0,619000000.0,545000000.0,0.0,333000000.0,-470000000.0,-1200000000.0,-47000000.0,0.0,-1392000000.0,2000000.0,-1241000000.0,74000000.0,0.0
1,COST,2019-11-24,369000000.0,301000000.0,2102000000.0,715000000.0,-0.0,367000000.0,-630000000.0,-0.0,-30000000.0,-573000000.0,-836000000.0,7000000.0,643000000.0,1387000000.0,0.0
2,COST,2019-09-01,473000000.0,113000000.0,2293000000.0,1009000000.0,0.0,379000000.0,-920000000.0,0.0,-52000000.0,-286000000.0,-1000000.0,-1000000.0,1371000000.0,1284000000.0,0.0
3,COST,2019-05-12,336000000.0,93000000.0,2105000000.0,672000000.0,0.0,133000000.0,-774000000.0,0.0,-46000000.0,-251000000.0,-397000000.0,-1000000.0,933000000.0,1433000000.0,0.0
4,COST,2019-02-17,352000000.0,119000000.0,-219000000.0,587000000.0,0.0,164000000.0,-434000000.0,0.0,-117000000.0,0.0,-49000000.0,4000000.0,-698000000.0,-806000000.0,0.0
5,COST,2018-11-25,331000000.0,270000000.0,2177000000.0,730000000.0,-0.0,308000000.0,-737000000.0,-89000000.0,-32000000.0,-501000000.0,-700000000.0,-17000000.0,723000000.0,1447000000.0,0.0
6,COST,2018-09-02,431000000.0,113000000.0,1554000000.0,1056000000.0,0.0,245000000.0,-1095000000.0,-28000000.0,-90000000.0,-250000000.0,-267000000.0,-14000000.0,178000000.0,498000000.0,0.0
7,COST,2018-05-13,327000000.0,85000000.0,2105000000.0,585000000.0,0.0,101000000.0,-694000000.0,0.0,-54000000.0,-219000000.0,-266000000.0,-49000000.0,1096000000.0,1520000000.0,0.0
8,COST,2018-02-18,344000000.0,112000000.0,109000000.0,508000000.0,0.0,217000000.0,-373000000.0,0.0,-60000000.0,-220000000.0,-690000000.0,46000000.0,-908000000.0,-399000000.0,0.0
9,COST,2017-11-26,335000000.0,234000000.0,2006000000.0,820000000.0,-0.0,187000000.0,-785000000.0,-58000000.0,-124000000.0,-0.0,-58000000.0,-20000000.0,1143000000.0,1186000000.0,0.0
10,COST,2017-09-03,441000000.0,110000000.0,1834000000.0,779000000.0,0.0,106000000.0,-816000000.0,-1100000000.0,-233000000.0,-3508000000.0,-1077000000.0,67000000.0,8000000.0,1055000000.0,0.0
11,COST,2017-05-07,320000000.0,82000000.0,1606000000.0,540000000.0,0.0,266000000.0,-498000000.0,-1100000000.0,-46000000.0,-198000000.0,-1316000000.0,2000000.0,-206000000.0,1066000000.0,0.0
12,COST,2017-02-12,312000000.0,111000000.0,493000000.0,516000000.0,0.0,250000000.0,-397000000.0,0.0,-68000000.0,0.0,-165000000.0,8000000.0,-61000000.0,-23000000.0,0.0
13,COST,2016-11-20,297000000.0,211000000.0,2793000000.0,667000000.0,-0.0,294000000.0,-655000000.0,-0.0,-122000000.0,-198000000.0,-660000000.0,-52000000.0,1426000000.0,2126000000.0,0.0
14,COST,2016-08-28,408000000.0,97000000.0,-169000000.0,849000000.0,0.0,305000000.0,-1025000000.0,-88000000.0,-136000000.0,-394000000.0,-331000000.0,20000000.0,-1505000000.0,-1018000000.0,0.0
15,COST,2016-05-08,291000000.0,75000000.0,1859000000.0,461000000.0,0.0,245000000.0,-368000000.0,0.0,-137000000.0,-176000000.0,-301000000.0,61000000.0,1251000000.0,1398000000.0,0.0
16,COST,2016-02-14,285000000.0,101000000.0,791000000.0,624000000.0,0.0,231000000.0,-620000000.0,-1200000000.0,-71000000.0,-176000000.0,-1563000000.0,-29000000.0,-1421000000.0,167000000.0,0.0
17,COST,2015-11-22,271000000.0,186000000.0,811000000.0,715000000.0,-0.0,442000000.0,-332000000.0,-0.0,-142000000.0,-0.0,-224000000.0,-2000000.0,253000000.0,96000000.0,0.0
18,COST,2015-08-30,351000000.0,93000000.0,1028000000.0,805000000.0,0.0,318000000.0,-705000000.0,-51000000.0,-256000000.0,-351000000.0,-481000000.0,-104000000.0,-262000000.0,223000000.0,0.0
19,COST,2015-05-10,262000000.0,65000000.0,1229000000.0,421000000.0,0.0,100000000.0,-595000000.0,0.0,-123000000.0,-2358000000.0,-1470000000.0,33000000.0,-803000000.0,808000000.0,0.0
20,COST,2015-02-15,260000000.0,86000000.0,900000000.0,612000000.0,0.0,211000000.0,-391000000.0,0.0,-84000000.0,-156000000.0,-265000000.0,-211000000.0,-103000000.0,288000000.0,0.0
21,COST,2014-11-23,254000000.0,150000000.0,1128000000.0,555000000.0,-0.0,324000000.0,-789000000.0,-0.0,-18000000.0,-0.0,-108000000.0,-136000000.0,231000000.0,573000000.0,0.0
22,COST,2014-08-31,321000000.0,76000000.0,842000000.0,567000000.0,0.0,443000000.0,-596000000.0,15000000.0,-163000000.0,-311000000.0,-244000000.0,10000000.0,2000000.0,275000000.0,0.0
23,COST,2014-05-11,237000000.0,66000000.0,1490000000.0,405000000.0,0.0,133000000.0,-566000000.0,-15000000.0,-171000000.0,-136000000.0,-318000000.0,30000000.0,606000000.0,1085000000.0,0.0
24,COST,2014-02-16,240000000.0,73000000.0,713000000.0,447000000.0,0.0,1496000000.0,-129000000.0,0.0,0.0,-137000000.0,-153000000.0,-64000000.0,431000000.0,266000000.0,0.0
25,COST,2013-11-24,231000000.0,112000000.0,939000000.0,574000000.0,-0.0,0.0,-813000000.0,-0.0,0.0,-0.0,-71000000.0,13000000.0,55000000.0,365000000.0,0.0
26,COST,2013-09-01,295000000.0,75000000.0,563000000.0,704000000.0,0.0,0.0,-1249000000.0,0.0,0.0,-271000000.0,-172000000.0,-60000000.0,-804000000.0,-141000000.0,0.0
27,COST,2013-05-12,221000000.0,51000000.0,1349000000.0,436000000.0,0.0,0.0,-261000000.0,110000000.0,0.0,-120000000.0,-19000000.0,-34000000.0,1035000000.0,913000000.0,0.0
28,COST,2013-02-17,217000000.0,66000000.0,423000000.0,455000000.0,0.0,0.0,0.0,5000000.0,0.0,-3169000000.0,114000000.0,-21000000.0,516000000.0,-32000000.0,0.0
29,COST,2012-11-25,213000000.0,93000000.0,1102000000.0,488000000.0,-0.0,-36000000.0,-855000000.0,-115000000.0,-36000000.0,-0.0,121000000.0,1000000.0,369000000.0,614000000.0,0.0
30,COST,2012-09-02,292000000.0,62000000.0,730000000.0,580000000.0,0.0,-180000000.0,-719000000.0,0.0,-180000000.0,-237000000.0,-1270000000.0,-4000000.0,-1263000000.0,150000000.0,0.0
31,COST,2012-05-06,202000000.0,45000000.0,1083000000.0,268000000.0,0.0,-140000000.0,-65000000.0,-783000000.0,-140000000.0,-104000000.0,-619000000.0,3000000.0,402000000.0,815000000.0,0.0
32,COST,2012-02-12,209000000.0,58000000.0,580000000.0,289000000.0,0.0,-149000000.0,-100000000.0,-34000000.0,-149000000.0,-105000000.0,-459000000.0,49000000.0,70000000.0,291000000.0,0.0
33,COST,2011-11-20,205000000.0,76000000.0,664000000.0,343000000.0,-0.0,-163000000.0,-352000000.0,-83000000.0,-163000000.0,-0.0,67000000.0,-69000000.0,310000000.0,321000000.0,0.0
34,COST,2011-08-28,273000000.0,55000000.0,941000000.0,472000000.0,0.0,-277000000.0,58000000.0,0.0,-277000000.0,-210000000.0,-1015000000.0,-57000000.0,-73000000.0,469000000.0,0.0
35,COST,2011-05-08,196000000.0,43000000.0,811000000.0,278000000.0,0.0,-108000000.0,-377000000.0,0.0,-108000000.0,-90000000.0,241000000.0,52000000.0,727000000.0,533000000.0,0.0
36,COST,2011-02-13,195000000.0,52000000.0,726000000.0,234000000.0,0.0,-94000000.0,-724000000.0,0.0,-94000000.0,0.0,-416000000.0,30000000.0,-384000000.0,492000000.0,0.0
37,COST,2010-11-21,191000000.0,57000000.0,720000000.0,306000000.0,-0.0,-145000000.0,-137000000.0,-0.0,-145000000.0,-89000000.0,-87000000.0,29000000.0,525000000.0,414000000.0,0.0
38,COST,2010-08-29,246000000.0,51000000.0,611000000.0,411000000.0,0.0,-435000000.0,-1103000000.0,-1000000.0,-435000000.0,-180000000.0,-707000000.0,0.0,-1199000000.0,200000000.0,0.0
39,COST,2010-05-09,549000000.0,139000000.0,2169000000.0,644000000.0,0.0,-116000000.0,-5046000000.0,-83000000.0,4018000000.0,-158000000.0,-12000000.0,11000000.0,-2878000000.0,1525000000.0,0.0
40,COST,2010-02-14,-2092000.0,-347000.0,2490000.0,-487000.0,0.0,0.0,4134236000.0,4333000.0,-4130905000.0,0.0,-669000.0,0.0,4130905000.0,2977000.0,0.0
41,COST,2009-11-22,184000000.0,47000000.0,751000000.0,-312000000.0,0.0,8000000.0,-296000000.0,-6000000.0,36000000.0,-79000000.0,-5000000.0,10000000.0,460000000.0,439000000.0,0.0748
42,COST,2009-08-30,241000000.0,49000000.0,549000000.0,-351000000.0,0.0,40000000.0,-323000000.0,-31000000.0,18000000.0,-157000000.0,-179000000.0,27000000.0,74000000.0,198000000.0,0.0677
0,CHTR,2020-03-31,2485000000.0,90000000.0,3220000000.0,1461000000.0,-0.0,-2352000000.0,-1850000000.0,-3589000000.0,-2329000000.0,-39000000.0,-1983000000.0,0.0,-613000000.0,1759000000.0,0.0
1,CHTR,2019-12-31,2444000000.0,77000000.0,3358000000.0,2282000000.0,0.0,-2305000000.0,-1854000000.0,-2423000000.0,-2305000000.0,-38000000.0,1448000000.0,0.0,2952000000.0,1076000000.0,0.0
2,CHTR,2019-09-30,2398000000.0,71000000.0,2943000000.0,1651000000.0,0.0,-2767000000.0,-1731000000.0,-763000000.0,-2767000000.0,-38000000.0,-1461000000.0,0.0,-249000000.0,1292000000.0,0.0
3,CHTR,2019-06-30,2483000000.0,82000000.0,2761000000.0,1597000000.0,0.0,-861000000.0,-1666000000.0,-4551000000.0,-861000000.0,-39000000.0,-1875000000.0,0.0,-780000000.0,1164000000.0,0.0
4,CHTR,2019-03-31,2495000000.0,85000000.0,2686000000.0,1665000000.0,-0.0,-940000000.0,-2080000000.0,-5572000000.0,-940000000.0,-39000000.0,255000000.0,0.0,861000000.0,1021000000.0,0.0
5,CHTR,2018-12-31,2469000000.0,72000000.0,3168000000.0,2433000000.0,0.0,-1185000000.0,-2306000000.0,-1805000000.0,-1185000000.0,-39000000.0,-757000000.0,0.0,105000000.0,735000000.0,0.0
6,CHTR,2018-09-30,2417000000.0,71000000.0,2804000000.0,2118000000.0,0.0,-933000000.0,-2323000000.0,-5464000000.0,-933000000.0,-38000000.0,-594000000.0,0.0,-113000000.0,686000000.0,0.0
7,CHTR,2018-06-30,2504000000.0,70000000.0,3096000000.0,2391000000.0,0.0,-1664000000.0,-2369000000.0,-1315000000.0,-1664000000.0,-37000000.0,-530000000.0,0.0,197000000.0,705000000.0,0.0
8,CHTR,2018-03-31,2621000000.0,72000000.0,2699000000.0,2183000000.0,-0.0,-617000000.0,-2738000000.0,-2185000000.0,-617000000.0,-39000000.0,-6000000.0,0.0,-45000000.0,516000000.0,0.0
9,CHTR,2017-12-31,2655000000.0,63000000.0,3258000000.0,2585000000.0,0.0,-3967000000.0,-2215000000.0,-10973000000.0,-3967000000.0,-38000000.0,-2586000000.0,0.0,-1543000000.0,673000000.0,0.0
10,CHTR,2017-09-30,2614000000.0,64000000.0,2908000000.0,2393000000.0,0.0,-3525000000.0,-2328000000.0,-5000000.0,-3525000000.0,-40000000.0,890000000.0,0.0,1470000000.0,515000000.0,0.0
11,CHTR,2017-06-30,2507000000.0,65000000.0,2945000000.0,2148000000.0,0.0,-3328000000.0,-1843000000.0,-2054000000.0,-3328000000.0,-37000000.0,-3328000000.0,0.0,-2226000000.0,797000000.0,0.0
12,CHTR,2017-03-31,2442000000.0,69000000.0,2843000000.0,1555000000.0,-0.0,-895000000.0,-1712000000.0,-3475000000.0,-895000000.0,-38000000.0,254000000.0,0.0,1385000000.0,1288000000.0,0.0
13,CHTR,2016-12-31,2387000000.0,76000000.0,3226000000.0,1888000000.0,0.0,-1114000000.0,-1385000000.0,-6401000000.0,-1114000000.0,-41000000.0,-1471000000.0,0.0,370000000.0,1338000000.0,0.0
14,CHTR,2016-09-30,2330000000.0,81000000.0,2801000000.0,1748000000.0,0.0,-349000000.0,-1802000000.0,-50000000.0,-349000000.0,-37000000.0,-389000000.0,0.0,610000000.0,1053000000.0,0.0
15,CHTR,2016-06-30,1388000000.0,63000000.0,1590000000.0,1260000000.0,0.0,-83000000.0,-7567000000.0,-3343000000.0,4917000000.0,-18000000.0,5254000000.0,0.0,-723000000.0,330000000.0,0.0
16,CHTR,2016-03-31,546000000.0,24000000.0,424000000.0,429000000.0,-0.0,-16000000.0,-536000000.0,-727000000.0,-16000000.0,-0.0,1385000000.0,0.0,1273000000.0,-5000000.0,0.0
17,CHTR,2015-12-31,552000000.0,20000000.0,611000000.0,548000000.0,0.0,-14000000.0,-3167000000.0,-415000000.0,-14000000.0,0.0,2561000000.0,0.0,5000000.0,63000000.0,0.0
18,CHTR,2015-09-30,544000000.0,20000000.0,689000000.0,509000000.0,0.0,-1000000.0,-20107000000.0,-366000000.0,-1000000.0,0.0,19388000000.0,0.0,-30000000.0,180000000.0,0.0
19,CHTR,2015-06-30,535000000.0,19000000.0,531000000.0,432000000.0,0.0,-7000000.0,6683000000.0,-10153000000.0,-7000000.0,0.0,-7204000000.0,0.0,10000000.0,99000000.0,0.0
20,CHTR,2015-03-31,522000000.0,19000000.0,528000000.0,351000000.0,-0.0,-16000000.0,-441000000.0,-392000000.0,-16000000.0,-0.0,-70000000.0,0.0,17000000.0,177000000.0,0.0
21,CHTR,2014-12-31,542000000.0,14000000.0,630000000.0,543000000.0,0.0,-1000000.0,-4139000000.0,-466000000.0,-1000000.0,0.0,3502000000.0,0.0,-7000000.0,87000000.0,0.0
22,CHTR,2014-09-30,544000000.0,14000000.0,520000000.0,569000000.0,0.0,-1000000.0,-4099000000.0,-713000000.0,-1000000.0,0.0,3580000000.0,0.0,1000000.0,-49000000.0,0.0
23,CHTR,2014-06-30,538000000.0,15000000.0,632000000.0,570000000.0,0.0,-6000000.0,-567000000.0,-413000000.0,-6000000.0,0.0,-60000000.0,0.0,5000000.0,62000000.0,0.0
24,CHTR,2014-03-31,515000000.0,12000000.0,577000000.0,539000000.0,-0.0,-11000000.0,-499000000.0,-388000000.0,-11000000.0,-0.0,-95000000.0,0.0,-17000000.0,38000000.0,0.0
25,CHTR,2013-12-31,510000000.0,11000000.0,595000000.0,566000000.0,0.0,-4000000.0,-517000000.0,-343000000.0,-4000000.0,0.0,-98000000.0,0.0,-20000000.0,29000000.0,0.0
26,CHTR,2013-09-30,503000000.0,11000000.0,538000000.0,425000000.0,0.0,-1000000.0,-1080000000.0,-1352000000.0,-1000000.0,0.0,539000000.0,0.0,-3000000.0,113000000.0,0.0
27,CHTR,2013-06-30,446000000.0,15000000.0,484000000.0,422000000.0,0.0,-5000000.0,-414000000.0,-3470000000.0,-5000000.0,0.0,-91000000.0,0.0,-21000000.0,62000000.0,0.0
28,CHTR,2013-03-31,438000000.0,11000000.0,541000000.0,412000000.0,-0.0,-5000000.0,-432000000.0,-1355000000.0,-5000000.0,-0.0,-51000000.0,0.0,58000000.0,129000000.0,0.0
29,CHTR,2012-12-31,478000000.0,13000000.0,485000000.0,449000000.0,0.0,-7000000.0,-458000000.0,-2347000000.0,-7000000.0,0.0,-888000000.0,0.0,-861000000.0,36000000.0,0.0
30,CHTR,2012-09-30,433000000.0,13000000.0,468000000.0,488000000.0,0.0,0.0,-494000000.0,-635000000.0,0.0,0.0,889000000.0,0.0,863000000.0,-20000000.0,0.0
31,CHTR,2012-06-30,425000000.0,13000000.0,469000000.0,468000000.0,0.0,-1000000.0,-420000000.0,-1380000000.0,-1000000.0,0.0,-48000000.0,0.0,1000000.0,1000000.0,0.0
32,CHTR,2012-03-31,422000000.0,11000000.0,454000000.0,340000000.0,-0.0,-3000000.0,-365000000.0,-1539000000.0,-3000000.0,-0.0,-87000000.0,0.0,2000000.0,114000000.0,0.0
33,CHTR,2011-12-31,418000000.0,16000000.0,425000000.0,327000000.0,0.0,-410000000.0,-263000000.0,-1427000000.0,-410000000.0,0.0,-165000000.0,0.0,-3000000.0,98000000.0,0.0
34,CHTR,2011-09-30,813000000.0,25000000.0,865000000.0,628000000.0,-89000000.0,-116000000.0,-723000000.0,-1979000000.0,-116000000.0,0.0,-164000000.0,0.0,-22000000.0,237000000.0,0.0
35,CHTR,2011-06-30,393000000.0,0.0,460000000.0,-305000000.0,0.0,0.0,-313000000.0,-6000000.0,0.0,0.0,-7000000.0,0.0,140000000.0,155000000.0,-2.0812
36,CHTR,2011-03-31,395000000.0,0.0,447000000.0,356000000.0,-0.0,-207000000.0,-381000000.0,-1666000000.0,-207000000.0,-0.0,-44000000.0,0.0,22000000.0,91000000.0,0.0
37,CHTR,2010-12-31,390000000.0,0.0,506000000.0,-253000000.0,0.0,0.0,-208000000.0,-924000000.0,-6000000.0,0.0,-931000000.0,0.0,-633000000.0,253000000.0,-2.7496
38,CHTR,2010-09-30,385000000.0,0.0,441000000.0,-299000000.0,0.0,0.0,-309000000.0,485000000.0,0.0,0.0,483000000.0,0.0,615000000.0,142000000.0,-3.3512
39,CHTR,2010-06-30,380000000.0,0.0,451000000.0,-324000000.0,0.0,0.0,-323000000.0,-176000000.0,0.0,0.0,-315000000.0,0.0,-187000000.0,127000000.0,-3.1089
40,CHTR,2010-03-31,369000000.0,0.0,530000000.0,-325000000.0,0.0,0.0,-330000000.0,-698000000.0,0.0,0.0,-700000000.0,0.0,-500000000.0,205000000.0,-3.1571
41,CHTR,2009-09-30,327000000.0,0.0,383000000.0,-278000000.0,0.0,0.0,-282000000.0,-18000000.0,0.0,0.0,-18000000.0,0.0,83000000.0,105000000.0,-3.127
0,AMGN,2020-03-31,897000000.0,0.0,2134000000.0,142000000.0,-0.0,1597000000.0,-230000000.0,-3250000000.0,-961000000.0,-945000000.0,-254000000.0,0.0,1650000000.0,1992000000.0,0.0
1,AMGN,2019-12-31,702000000.0,308000000.0,2514000000.0,188000000.0,-13440000000.0,6504000000.0,-5963000000.0,14000000.0,-1094000000.0,-860000000.0,-1929000000.0,0.0,-5378000000.0,2326000000.0,0.0
2,AMGN,2019-09-30,508000000.0,0.0,3377000000.0,170000000.0,-177000000.0,4653000000.0,5372000000.0,-864000000.0,-1161000000.0,-868000000.0,-2859000000.0,0.0,5890000000.0,3207000000.0,0.0
3,AMGN,2019-06-30,501000000.0,0.0,1414000000.0,144000000.0,0.0,487000000.0,2745000000.0,-2650000000.0,-2415000000.0,-880000000.0,-5992000000.0,0.0,-1833000000.0,1270000000.0,0.0
4,AMGN,2019-03-31,495000000.0,0.0,1845000000.0,116000000.0,-0.0,650000000.0,3555000000.0,-1000000000.0,-3032000000.0,-901000000.0,-4987000000.0,0.0,413000000.0,1729000000.0,0.0
5,AMGN,2018-12-31,490000000.0,87000000.0,3194000000.0,225000000.0,-2000000.0,-6420000000.0,-4637000000.0,-600000000.0,-2124000000.0,-840000000.0,-3568000000.0,0.0,-5011000000.0,2969000000.0,0.0
6,AMGN,2018-09-30,501000000.0,77000000.0,3273000000.0,171000000.0,0.0,-389000000.0,1132000000.0,0.0,-1729000000.0,-851000000.0,-2580000000.0,0.0,1825000000.0,3102000000.0,0.0
7,AMGN,2018-06-30,484000000.0,93000000.0,2102000000.0,187000000.0,0.0,13839000000.0,2938000000.0,-500000000.0,-3244000000.0,-865000000.0,-4650000000.0,0.0,390000000.0,1915000000.0,0.0
8,AMGN,2018-03-31,471000000.0,54000000.0,2727000000.0,155000000.0,197000000.0,-9797000000.0,14906000000.0,-0.0,-10697000000.0,-951000000.0,-11692000000.0,0.0,5941000000.0,2572000000.0,0.0
9,AMGN,2017-12-31,449000000.0,85000000.0,3012000000.0,153000000.0,-19000000.0,620000000.0,-78000000.0,0.0,-789000000.0,-834000000.0,-2134000000.0,0.0,800000000.0,2859000000.0,0.0
10,AMGN,2017-09-30,464000000.0,88000000.0,3454000000.0,158000000.0,0.0,672000000.0,-1976000000.0,0.0,-809000000.0,-838000000.0,-1107000000.0,0.0,371000000.0,3296000000.0,0.0
11,AMGN,2017-06-30,518000000.0,96000000.0,2326000000.0,185000000.0,0.0,780000000.0,-1813000000.0,-3800000000.0,-976000000.0,-846000000.0,-1242000000.0,0.0,-729000000.0,2141000000.0,0.0
