,ticker,date,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin
28,INTU,2013-01-31,968000000.0,0.496136012365,40000000.0,928000000.0,179000000.0,481000000.0,660000000.0,93000000.0,0.0,87000000.0,16000000.0,0.0,0.0,71000000.0,0.0,71000000.0,0.24,0.23,296000000.0,302000000.0,0.168874172185,0.95867768595,0.155991735537,0.0960743801653,0.073347107438,0.217975206612,151000000.0,93000000.0,71000000.0,0.0898760330579,0.073347107438
29,INTU,2012-10-31,647000000.0,0.0910623946037,32000000.0,615000000.0,178000000.0,349000000.0,527000000.0,-69000000.0,0.0,-75000000.0,-24000000.0,0.0,0.0,-19000000.0,0.0,-19000000.0,-0.06,-0.06,296000000.0,296000000.0,0.168918918919,0.950540958269,-0.0231839258114,-0.106646058733,-0.0293663060278,-0.332302936631,-15000000.0,-69000000.0,-19000000.0,-0.115919629057,-0.0293663060278
30,INTU,2012-07-31,593000000.0,-0.695115681234,29000000.0,564000000.0,167000000.0,272000000.0,439000000.0,-28000000.0,0.0,-34000000.0,-13000000.0,0.0,0.0,4000000.0,0.0,4000000.0,0.02,0.02,296000000.0,305000000.0,0.144262295082,0.951096121417,0.0489038785835,-0.0472175379427,0.00674536256324,-0.323777403035,29000000.0,-28000000.0,4000000.0,-0.0573355817875,0.00674536256324
31,INTU,2012-04-30,1945000000.0,0.908734052993,32000000.0,1913000000.0,167000000.0,467000000.0,634000000.0,1107000000.0,0.0,1104000000.0,370000000.0,0.0,0.0,734000000.0,0.0,734000000.0,2.47,2.4,297000000.0,306000000.0,0.147058823529,0.983547557841,0.59588688946,0.569151670951,0.377377892031,0.640102827763,1159000000.0,1107000000.0,734000000.0,0.567609254499,0.377377892031
32,INTU,2012-01-31,1019000000.0,0.715488215488,52000000.0,967000000.0,168000000.0,439000000.0,607000000.0,192000000.0,0.0,179000000.0,61000000.0,0.0,0.0,118000000.0,0.0,118000000.0,0.39,0.39,298000000.0,307000000.0,0.14332247557,0.948969578018,0.248282630029,0.188420019627,0.115799803729,0.208047105005,253000000.0,192000000.0,118000000.0,0.175662414132,0.115799803729
33,INTU,2011-10-31,594000000.0,-0.84575434952,32000000.0,562000000.0,167000000.0,328000000.0,495000000.0,-94000000.0,0.0,-98000000.0,-34000000.0,0.0,0.0,-64000000.0,0.0,-64000000.0,-0.21,-0.21,300000000.0,300000000.0,0.15,0.946127946128,-0.037037037037,-0.158249158249,-0.107744107744,-0.259259259259,-22000000.0,-94000000.0,-64000000.0,-0.164983164983,-0.107744107744
34,INTU,2011-07-31,3851000000.0,1,144000000.0,3707000000.0,634000000.0,1465000000.0,2099000000.0,1007000000.0,0.0,966000000.0,332000000.0,0.0,0.0,634000000.0,0.0,634000000.0,2.07,2.0,307000000.0,317000000.0,0.0,0.962607115035,0.324071669696,0.261490521942,0.164632562971,0.233445858219,1248000000.0,1007000000.0,634000000.0,0.25084393664,0.164632562971
35,INTU,2011-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,INTU,2011-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12000000.0,-12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,INTU,2010-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316000000.0,316000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,INTU,2010-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,INTU,2010-04-30,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,INTU,2010-01-31,-60660000.0,-1.12797468354,-31435000.0,-29225000.0,-4964000.0,-13252000.0,-26676000.0,-2549000.0,0.0,-2604000.0,-282000.0,0.0,0.0,-2322000.0,0.0,-2322000.0,-0.22,-0.22,0.0,0.0,0.0,0.481783712496,0.0946587537092,0.0420211012199,0.0382789317507,-0.148780085724,-5742000.0,-2549000.0,-2322000.0,0.0429277942631,0.0382789317507
41,INTU,2009-10-31,474000000.0,0.0371991247265,144000000.0,330000000.0,141000000.0,257000000.0,430000000.0,-100000000.0,16000000.0,-110000000.0,-42000000.0,0.0,-1000000.0,-68000000.0,0.0,-68000000.0,-0.21,-0.21,321936540.0,320000000.0,0.0,0.6962,-0.04,-0.1983,-0.143,-0.3629,-19000000.0,-94000000.0,-68000000.0,-0.2321,-0.1435
42,INTU,2009-07-31,457000000.0,0.142,141000000.0,316000000.0,152000000.0,258000000.0,434000000.0,-118000000.0,15000000.0,-122000000.0,-51000000.0,0.0,-1000000.0,-71000000.0,0.0,-71000000.0,-0.22,-0.22,322000000.0,333000000.0,0.0,0.6915,-0.046,-0.2341,-0.155,-0.2626,-21000000.0,-107000000.0,-71000000.0,-0.267,-0.1554
0,FISV,2019-12-31,4045000000.0,0.293158567775,538000000.0,3507000000.0,63000000.0,1463000000.0,1269000000.0,478000000.0,198000000.0,278000000.0,54000000.0,0.0,0.0,247000000.0,0.0,247000000.0,0.32,0.32,512300000.0,522600000.0,0.137772675086,0.866996291718,0.315945611867,0.118170580964,0.0610630407911,0.219530284302,1278000000.0,478000000.0,247000000.0,0.0687268232386,0.0610630407911
1,FISV,2019-09-30,3128000000.0,1.06878306878,413000000.0,2715000000.0,0.0,1137000000.0,858000000.0,374000000.0,186000000.0,256000000.0,53000000.0,0.0,0.0,198000000.0,0.0,198000000.0,0.28,0.27,456300000.0,465200000.0,0.0988822012038,0.867966751918,0.305626598465,0.119565217391,0.0632992327366,0.261189258312,956000000.0,374000000.0,198000000.0,0.0818414322251,0.0632992327366
2,FISV,2019-06-30,1512000000.0,0.00665778961385,168000000.0,1344000000.0,0.0,343000000.0,343000000.0,384000000.0,64000000.0,293000000.0,60000000.0,0.0,0.0,223000000.0,0.0,223000000.0,0.56,0.56,392100000.0,399400000.0,0.0,0.888888888889,0.380291005291,0.253968253968,0.147486772487,0.0621693121693,575000000.0,384000000.0,223000000.0,0.193783068783,0.147486772487
3,FISV,2019-03-31,1502000000.0,-0.0315925209542,174000000.0,1328000000.0,0.0,341000000.0,341000000.0,373000000.0,59000000.0,256000000.0,31000000.0,0.0,0.0,225000000.0,0.0,225000000.0,0.58,0.56,391700000.0,399100000.0,0.0,0.884154460719,0.38482023968,0.248335552597,0.149800266312,0.183089214381,578000000.0,373000000.0,225000000.0,0.0,0.149800266312
4,FISV,2018-12-31,1551000000.0,0.0984419263456,194000000.0,1357000000.0,0.0,298000000.0,298000000.0,431000000.0,56000000.0,374000000.0,88000000.0,0.0,0.0,286000000.0,0.0,286000000.0,0.72,0.71,405500000.0,413700000.0,0.0,0.874919406834,0.374597034172,0.277885235332,0.184397163121,0.305609284333,581000000.0,431000000.0,286000000.0,0.241134751773,0.184397163121
5,FISV,2018-09-30,1412000000.0,-0.0056338028169,181000000.0,1231000000.0,0.0,305000000.0,305000000.0,356000000.0,47000000.0,305000000.0,78000000.0,0.0,0.0,227000000.0,0.0,227000000.0,0.57,0.55,408400000.0,416600000.0,0.0,0.871813031161,0.348441926346,0.252124645892,0.160764872521,0.194050991501,492000000.0,356000000.0,227000000.0,0.216005665722,0.160764872521
6,FISV,2018-06-30,1420000000.0,-0.0138888888889,179000000.0,1241000000.0,0.0,320000000.0,320000000.0,358000000.0,45000000.0,323000000.0,72000000.0,0.0,0.0,251000000.0,0.0,251000000.0,0.62,0.61,410700000.0,419000000.0,0.0,0.873943661972,0.347887323944,0.252112676056,0.17676056338,0.104929577465,494000000.0,358000000.0,251000000.0,0.227464788732,0.17676056338
7,FISV,2018-03-31,1440000000.0,-0.0501319261214,191000000.0,1249000000.0,0.0,305000000.0,305000000.0,608000000.0,45000000.0,563000000.0,140000000.0,0.0,0.0,423000000.0,0.0,423000000.0,1.02,1.0,413100000.0,421600000.0,0.0,0.867361111111,0.515277777778,0.422222222222,0.29375,0.204861111111,742000000.0,608000000.0,423000000.0,0.0,0.29375
8,FISV,2017-12-31,1516000000.0,0.0828571428571,202000000.0,1314000000.0,0.0,313000000.0,313000000.0,425000000.0,45000000.0,380000000.0,-151000000.0,0.0,0.0,546000000.0,0.0,546000000.0,2.6,2.55,211100000.0,215600000.0,0.0,0.866754617414,0.353562005277,0.280343007916,0.360158311346,0.256596306069,536000000.0,425000000.0,546000000.0,0.250659630607,0.360158311346
9,FISV,2017-09-30,1400000000.0,0.010101010101,174000000.0,1226000000.0,0.0,284000000.0,284000000.0,370000000.0,45000000.0,325000000.0,98000000.0,0.0,0.0,232000000.0,0.0,232000000.0,1.1,1.08,212100000.0,216700000.0,0.0,0.875714285714,0.340714285714,0.264285714286,0.165714285714,0.18,477000000.0,370000000.0,232000000.0,0.232142857143,0.165714285714
10,FISV,2017-06-30,1386000000.0,-0.00573888091822,175000000.0,1211000000.0,0.0,276000000.0,276000000.0,372000000.0,44000000.0,330000000.0,109000000.0,0.0,0.0,221000000.0,0.0,221000000.0,1.05,1.02,213200000.0,217800000.0,0.0,0.873737373737,0.347041847042,0.268398268398,0.159451659452,0.121212121212,481000000.0,372000000.0,221000000.0,0.238095238095,0.159451659452
11,FISV,2017-03-31,1394000000.0,-0.025856044724,182000000.0,1212000000.0,0.0,277000000.0,277000000.0,365000000.0,42000000.0,323000000.0,102000000.0,0.0,0.0,247000000.0,0.0,247000000.0,1.15,1.13,214500000.0,219200000.0,0.0,0.86944045911,0.33787661406,0.261836441894,0.17718794835,0.277618364419,471000000.0,365000000.0,247000000.0,0.231707317073,0.17718794835
12,FISV,2016-12-31,1431000000.0,0.0369565217391,200000000.0,1231000000.0,0.0,295000000.0,295000000.0,375000000.0,42000000.0,333000000.0,119000000.0,0.0,0.0,215000000.0,0.0,215000000.0,0.99,0.97,220300000.0,223900000.0,0.0,0.860237596087,0.335429769392,0.262054507338,0.150244584207,0.2250174703,480000000.0,375000000.0,215000000.0,0.232704402516,0.150244584207
13,FISV,2016-09-30,1380000000.0,0.0124724871607,186000000.0,1194000000.0,0.0,274000000.0,274000000.0,369000000.0,41000000.0,328000000.0,114000000.0,0.0,0.0,214000000.0,0.0,214000000.0,0.98,0.97,221600000.0,225200000.0,0.0,0.865217391304,0.342753623188,0.267391304348,0.155072463768,0.200724637681,473000000.0,369000000.0,214000000.0,0.23768115942,0.155072463768
14,FISV,2016-06-30,1363000000.0,0.0240420736289,180000000.0,1183000000.0,0.0,274000000.0,274000000.0,362000000.0,40000000.0,322000000.0,110000000.0,0.0,0.0,212000000.0,0.0,212000000.0,0.95,0.94,222800000.0,226500000.0,0.0,0.86793837124,0.340425531915,0.265590608951,0.155539251651,0.0770359501101,464000000.0,362000000.0,212000000.0,0.236243580337,0.155539251651
15,FISV,2016-03-31,1331000000.0,-0.0270467836257,181000000.0,1150000000.0,0.0,258000000.0,258000000.0,339000000.0,40000000.0,292000000.0,149000000.0,0.0,0.0,289000000.0,0.0,289000000.0,1.3,1.27,223500000.0,227300000.0,0.0,0.864012021037,0.329827197596,0.254695717506,0.217129977461,0.328324567994,439000000.0,339000000.0,289000000.0,0.219383921863,0.217129977461
16,FISV,2015-12-31,1368000000.0,0.041888804265,210000000.0,1158000000.0,0.0,276000000.0,276000000.0,329000000.0,38000000.0,290000000.0,98000000.0,0.0,0.0,189000000.0,0.0,189000000.0,0.82,0.81,233900000.0,238000000.0,0.0,0.84649122807,0.317251461988,0.240497076023,0.138157894737,0.236842105263,434000000.0,329000000.0,189000000.0,0.211988304094,0.138157894737
17,FISV,2015-09-30,1313000000.0,0.0115562403698,172000000.0,1141000000.0,0.0,258000000.0,258000000.0,342000000.0,41000000.0,300000000.0,117000000.0,0.0,0.0,218000000.0,0.0,218000000.0,0.94,0.92,236000000.0,240100000.0,0.0,0.869002284844,0.341203351104,0.260472201066,0.166031987814,0.202589489718,448000000.0,342000000.0,218000000.0,0.2284843869,0.166031987814
18,FISV,2015-06-30,1298000000.0,0.0180392156863,168000000.0,1130000000.0,0.0,262000000.0,262000000.0,326000000.0,49000000.0,193000000.0,66000000.0,0.0,0.0,127000000.0,0.0,127000000.0,0.53,0.53,237600000.0,241700000.0,0.0,0.870570107858,0.331278890601,0.251155624037,0.097842835131,0.108628659476,430000000.0,326000000.0,127000000.0,0.148690292758,0.097842835131
19,FISV,2015-03-31,1275000000.0,-0.0311550151976,181000000.0,1094000000.0,0.0,238000000.0,238000000.0,314000000.0,41000000.0,274000000.0,96000000.0,0.0,0.0,178000000.0,0.0,178000000.0,0.75,0.73,238800000.0,243000000.0,0.0,0.858039215686,0.326274509804,0.246274509804,0.139607843137,0.200784313725,416000000.0,314000000.0,178000000.0,0.0,0.139607843137
20,FISV,2014-12-31,1316000000.0,0.0419635787807,198000000.0,1118000000.0,0.0,247000000.0,247000000.0,317000000.0,41000000.0,278000000.0,97000000.0,0.0,0.0,181000000.0,0.0,181000000.0,0.74,0.73,248600000.0,252700000.0,0.0,0.849544072948,0.31990881459,0.240881458967,0.137537993921,0.212765957447,421000000.0,317000000.0,181000000.0,0.211246200608,0.137537993921
21,FISV,2014-09-30,1263000000.0,0.00798084596967,168000000.0,1095000000.0,0.0,243000000.0,243000000.0,315000000.0,41000000.0,359000000.0,120000000.0,0.0,0.0,239000000.0,0.0,239000000.0,0.96,0.95,250500000.0,254600000.0,0.0,0.866983372922,0.329374505146,0.249406175772,0.189231987332,0.250197941409,416000000.0,315000000.0,239000000.0,0.284243863816,0.189231987332
22,FISV,2014-06-30,1253000000.0,0.015397082658,171000000.0,1082000000.0,0.0,243000000.0,243000000.0,307000000.0,41000000.0,267000000.0,101000000.0,0.0,0.0,166000000.0,0.0,166000000.0,0.67,0.65,251900000.0,256000000.0,0.0,0.863527533919,0.324022346369,0.245011971269,0.132482043097,0.157222665603,406000000.0,307000000.0,166000000.0,0.21308858739,0.132482043097
23,FISV,2014-03-31,1234000000.0,-0.0229612034838,180000000.0,1054000000.0,0.0,242000000.0,242000000.0,271000000.0,41000000.0,234000000.0,66000000.0,0.0,0.0,168000000.0,0.0,168000000.0,0.66,0.65,254400000.0,258600000.0,0.0,0.854132901135,0.300648298217,0.21961102107,0.136142625608,0.179902755267,371000000.0,271000000.0,168000000.0,0.0,0.136142625608
24,FISV,2013-12-31,1263000000.0,0.0516236469609,184000000.0,1079000000.0,0.0,266000000.0,266000000.0,297000000.0,41000000.0,335000000.0,110000000.0,0.0,0.0,221000000.0,0.0,221000000.0,-0.77,-0.75,262400000.0,266100000.0,0.0,0.854315122724,0.315914489311,0.235154394299,0.174980205859,0.23198733175,399000000.0,297000000.0,221000000.0,0.265241488519,0.174980205859
25,FISV,2013-09-30,1201000000.0,0.0025041736227,164000000.0,1037000000.0,0.0,237000000.0,237000000.0,280000000.0,41000000.0,239000000.0,79000000.0,0.0,0.0,159000000.0,0.0,159000000.0,1.22,1.2,132000000.0,133800000.0,0.0,0.863447127394,0.317235636969,0.233139050791,0.132389675271,0.185678601166,381000000.0,280000000.0,159000000.0,0.199000832639,0.132389675271
26,FISV,2013-06-30,1198000000.0,0.0399305555556,157000000.0,1041000000.0,0.0,245000000.0,245000000.0,273000000.0,41000000.0,232000000.0,81000000.0,0.0,0.0,151000000.0,0.0,151000000.0,1.14,1.13,133000000.0,134700000.0,0.0,0.868948247078,0.313856427379,0.227879799666,0.126043405676,0.102671118531,376000000.0,273000000.0,151000000.0,0.193656093489,0.126043405676
27,FISV,2013-03-31,1152000000.0,-0.00346020761246,190000000.0,962000000.0,0.0,229000000.0,229000000.0,211000000.0,41000000.0,170000000.0,58000000.0,0.0,0.0,117000000.0,0.0,117000000.0,0.88,0.86,133400000.0,135100000.0,0.0,0.835069444444,0.267361111111,0.183159722222,0.1015625,0.142361111111,308000000.0,211000000.0,117000000.0,0.147569444444,0.1015625
28,FISV,2012-12-31,1156000000.0,0.0339892665474,164000000.0,992000000.0,0.0,210000000.0,210000000.0,289000000.0,39000000.0,251000000.0,94000000.0,0.0,0.0,179000000.0,0.0,179000000.0,1.34,1.32,135800000.0,137500000.0,0.0,0.858131487889,0.326989619377,0.25,0.154844290657,0.205882352941,378000000.0,289000000.0,179000000.0,0.217128027682,0.154844290657
29,FISV,2012-09-30,1118000000.0,0.0163636363636,150000000.0,968000000.0,0.0,207000000.0,207000000.0,267000000.0,48000000.0,219000000.0,80000000.0,0.0,0.0,139000000.0,0.0,139000000.0,1.03,1.02,136600000.0,138300000.0,0.0,0.865831842576,0.319320214669,0.238819320215,0.124329159213,0.106440071556,357000000.0,267000000.0,139000000.0,0.195885509839,0.124329159213
30,FISV,2012-06-30,1100000000.0,-0.0072202166065,155000000.0,945000000.0,0.0,206000000.0,249000000.0,259000000.0,87000000.0,221000000.0,61000000.0,0.0,0.0,161000000.0,0.0,161000000.0,1.18,1.16,137400000.0,139100000.0,0.0,0.859090909091,0.314545454545,0.235454545455,0.146363636364,0.0954545454545,346000000.0,259000000.0,161000000.0,0.200909090909,0.146363636364
31,FISV,2012-03-31,1108000000.0,-0.0456503014643,159000000.0,949000000.0,0.0,206000000.0,163000000.0,241000000.0,0.0,198000000.0,68000000.0,0.0,0.0,132000000.0,0.0,132000000.0,0.95,0.94,138700000.0,140500000.0,0.0,0.856498194946,0.296931407942,0.217509025271,0.119133574007,0.160649819495,329000000.0,241000000.0,132000000.0,0.178700361011,0.119133574007
32,FISV,2011-12-31,1161000000.0,0.0921919096896,165000000.0,996000000.0,0.0,217000000.0,355000000.0,281000000.0,188000000.0,237000000.0,88000000.0,0.0,0.0,143000000.0,0.0,143000000.0,1.01,1.01,142600000.0,144200000.0,0.0,0.857881136951,0.31955211025,0.242032730405,0.123169681309,0.19293712317,371000000.0,281000000.0,143000000.0,0.204134366925,0.123169681309
33,FISV,2011-09-30,1063000000.0,-0.0018779342723,141000000.0,922000000.0,0.0,189000000.0,144000000.0,243000000.0,0.0,174000000.0,55000000.0,0.0,0.0,127000000.0,0.0,127000000.0,0.9,0.88,143200000.0,144800000.0,0.0,0.8673565381,0.309501411101,0.228598306679,0.119473189087,0.207902163688,329000000.0,243000000.0,127000000.0,0.163687676388,0.119473189087
34,FISV,2011-06-30,1065000000.0,0.0162213740458,145000000.0,920000000.0,0.0,190000000.0,142000000.0,251000000.0,0.0,142000000.0,49000000.0,0.0,0.0,90000000.0,0.0,90000000.0,0.63,0.63,144200000.0,146000000.0,0.0,0.863849765258,0.318309859155,0.235680751174,0.0845070422535,0.0835680751174,339000000.0,251000000.0,90000000.0,0.133333333333,0.0845070422535
35,FISV,2011-03-31,1048000000.0,-0.0278293135436,150000000.0,898000000.0,0.0,203000000.0,158000000.0,221000000.0,0.0,176000000.0,64000000.0,0.0,0.0,112000000.0,0.0,112000000.0,0.77,0.76,145900000.0,147700000.0,0.0,0.856870229008,0.291984732824,0.210877862595,0.106870229008,0.216603053435,306000000.0,221000000.0,112000000.0,0.167938931298,0.106870229008
36,FISV,2010-12-31,1078000000.0,0.0517073170732,140000000.0,938000000.0,0.0,198000000.0,338000000.0,267000000.0,198000000.0,193000000.0,77000000.0,0.0,0.0,116000000.0,0.0,116000000.0,0.79,0.78,150400000.0,151700000.0,0.0,0.87012987013,0.328385899814,0.247680890538,0.107606679035,0.239332096475,354000000.0,267000000.0,116000000.0,0.179035250464,0.107606679035
37,FISV,2010-09-30,1025000000.0,0.00293542074364,128000000.0,897000000.0,0.0,185000000.0,136000000.0,251000000.0,0.0,202000000.0,73000000.0,0.0,0.0,132000000.0,0.0,132000000.0,0.88,0.87,151200000.0,152400000.0,0.0,0.87512195122,0.327804878049,0.24487804878,0.128780487805,0.173658536585,336000000.0,251000000.0,132000000.0,0.197073170732,0.128780487805
38,FISV,2010-06-30,1022000000.0,0.0138888888889,129000000.0,893000000.0,0.0,185000000.0,139000000.0,251000000.0,0.0,205000000.0,78000000.0,0.0,0.0,127000000.0,0.0,127000000.0,0.84,0.83,152000000.0,153200000.0,0.0,0.873776908023,0.326810176125,0.245596868885,0.124266144814,0.126223091977,334000000.0,251000000.0,127000000.0,0.200587084149,0.124266144814
39,FISV,2010-03-31,1008000000.0,-0.0508474576271,136000000.0,872000000.0,0.0,172000000.0,127000000.0,238000000.0,0.0,193000000.0,73000000.0,0.0,0.0,121000000.0,0.0,121000000.0,0.79,0.79,152500000.0,153700000.0,0.0,0.865079365079,0.319444444444,0.236111111111,0.12003968254,0.21626984127,322000000.0,238000000.0,121000000.0,0.191468253968,0.12003968254
40,FISV,2009-12-31,1062000000.0,0.070564516129,611000000.0,451000000.0,0.0,195000000.0,195000000.0,256000000.0,59000000.0,197000000.0,79000000.0,0.0,10000000.0,118000000.0,0.0,118000000.0,0.193,0.19,615591976.0,614400000.0,0.0,0.4247,0.321,0.2411,0.111,0.1591,341000000.0,256000000.0,118000000.0,0.1855,0.1111
41,FISV,2009-09-30,992000000.0,-0.008,579000000.0,413000000.0,0.0,182000000.0,182000000.0,231000000.0,52000000.0,175000000.0,60000000.0,0.0,9000000.0,115000000.0,0.0,115000000.0,0.188,0.185,617517956.0,615600000.0,0.0,0.4163,0.314,0.2288,0.116,0.1845,311000000.0,227000000.0,115000000.0,0.1764,0.1159
42,FISV,2009-06-30,1000000000.0,-0.226,590000000.0,410000000.0,0.0,176000000.0,176000000.0,234000000.0,55000000.0,208000000.0,68000000.0,0.0,-25000000.0,140000000.0,0.0,140000000.0,0.225,0.225,620000000.0,623200000.0,0.0,0.41,0.346,0.263,0.14,0.107,346000000.0,263000000.0,140000000.0,0.208,0.14
0,AMD,2020-03-28,1786000000.0,-0.160319699107,968000000.0,818000000.0,442000000.0,199000000.0,641000000.0,177000000.0,13000000.0,168000000.0,6000000.0,0.0,0.0,162000000.0,0.0,162000000.0,0.14,0.14,1170000000.0,1224000000.0,0.0,0.458006718925,0.145016797312,0.0991041433371,0.0907054871221,-0.06718924972,259000000.0,177000000.0,162000000.0,0.0940649496081,0.0907054871221
1,AMD,2019-12-28,2127000000.0,0.181010549695,1178000000.0,949000000.0,395000000.0,206000000.0,601000000.0,348000000.0,18000000.0,205000000.0,35000000.0,0.0,0.0,170000000.0,0.0,170000000.0,0.15,0.15,1091000000.0,1120000000.0,0.0,0.446168312177,0.200282087447,0.163610719323,0.0799247766808,0.188058298072,426000000.0,348000000.0,170000000.0,0.0963798777621,0.0799247766808
2,AMD,2019-09-28,1801000000.0,0.176355323318,1024000000.0,777000000.0,406000000.0,185000000.0,591000000.0,186000000.0,24000000.0,126000000.0,7000000.0,0.0,0.0,120000000.0,0.0,120000000.0,0.11,0.1,1075000000.0,1107000000.0,0.0,0.431426985008,0.145474736258,0.103275957801,0.0666296501943,0.0993892282066,262000000.0,186000000.0,120000000.0,0.0699611327041,0.0666296501943
3,AMD,2019-06-29,1531000000.0,0.203616352201,910000000.0,621000000.0,373000000.0,189000000.0,562000000.0,59000000.0,25000000.0,38000000.0,2000000.0,0.0,0.0,35000000.0,0.0,35000000.0,0.04,0.04,1064000000.0,1102000000.0,0.0,0.405617243632,0.0901371652515,0.0385369039843,0.0228608752449,-0.018288700196,138000000.0,59000000.0,35000000.0,0.0248203788374,0.0228608752449
4,AMD,2019-03-30,1272000000.0,-0.103594080338,751000000.0,521000000.0,373000000.0,170000000.0,543000000.0,38000000.0,27000000.0,3000000.0,-13000000.0,0.0,0.0,16000000.0,0.0,16000000.0,0.01,0.01,1044000000.0,1094000000.0,0.0,0.409591194969,0.0731132075472,0.0298742138365,0.0125786163522,-0.216194968553,93000000.0,38000000.0,16000000.0,0.0,0.0125786163522
5,AMD,2018-12-29,1419000000.0,-0.141560798548,882000000.0,537000000.0,371000000.0,138000000.0,509000000.0,28000000.0,29000000.0,3000000.0,-35000000.0,0.0,0.0,38000000.0,0.0,38000000.0,0.03,0.04,982000000.0,1064000000.0,0.0,0.37843551797,0.0563777307963,0.0197322057787,0.0267794221283,0.0204369274137,80000000.0,28000000.0,38000000.0,0.00211416490486,0.0267794221283
6,AMD,2018-09-29,1653000000.0,-0.0586560364465,992000000.0,661000000.0,363000000.0,148000000.0,511000000.0,150000000.0,30000000.0,114000000.0,12000000.0,0.0,0.0,102000000.0,0.0,102000000.0,0.11,0.09,976000000.0,1058000000.0,0.0,0.399879007864,0.120992135511,0.0907441016334,0.0617059891107,0.0375075620085,200000000.0,150000000.0,102000000.0,0.0689655172414,0.0617059891107
7,AMD,2018-06-30,1756000000.0,0.0661809350334,1104000000.0,652000000.0,357000000.0,142000000.0,499000000.0,153000000.0,31000000.0,122000000.0,6000000.0,0.0,0.0,116000000.0,0.0,116000000.0,0.12,0.11,970000000.0,1043000000.0,0.0,0.371298405467,0.116742596811,0.0871298405467,0.0660592255125,-0.0501138952164,205000000.0,153000000.0,116000000.0,0.0694760820046,0.0660592255125
8,AMD,2018-03-31,1647000000.0,0.112837837838,1050000000.0,597000000.0,343000000.0,134000000.0,477000000.0,120000000.0,31000000.0,89000000.0,8000000.0,0.0,0.0,81000000.0,0.0,81000000.0,0.08,0.08,968000000.0,1039000000.0,0.0,0.36247723133,0.105646630237,0.0728597449909,0.0491803278689,-0.08014571949,174000000.0,120000000.0,81000000.0,0.0,0.0491803278689
9,AMD,2017-12-30,1480000000.0,-0.0992087644553,965000000.0,515000000.0,300000000.0,133000000.0,433000000.0,82000000.0,31000000.0,53000000.0,-8000000.0,0.0,0.0,61000000.0,0.0,61000000.0,0.06,0.06,952000000.0,1039000000.0,0.0,0.347972972973,0.0878378378378,0.0554054054054,0.0412162162162,0.229054054054,130000000.0,82000000.0,61000000.0,0.0358108108108,0.0412162162162
10,AMD,2017-09-30,1643000000.0,0.344517184943,1070000000.0,573000000.0,315000000.0,132000000.0,447000000.0,126000000.0,31000000.0,92000000.0,19000000.0,0.0,0.0,71000000.0,0.0,71000000.0,0.07,0.07,947000000.0,947000000.0,0.0,0.34875228241,0.104077906269,0.0766889835666,0.0432136335971,0.019476567255,171000000.0,126000000.0,71000000.0,0.0559951308582,0.0432136335971
11,AMD,2017-07-01,1222000000.0,0.241869918699,818000000.0,404000000.0,279000000.0,125000000.0,404000000.0,25000000.0,32000000.0,-10000000.0,3000000.0,0.0,0.0,-16000000.0,0.0,-16000000.0,-0.01,-0.01,942000000.0,942000000.0,0.0,0.330605564648,0.056464811784,0.0204582651391,-0.013093289689,-0.0769230769231,69000000.0,25000000.0,-16000000.0,-0.00818330605565,-0.013093289689
